ID,AGEP,SCHL,OCCP,SEX,RAC1P,PINCP
25621,42.0,19.0,6530.0,1.0,1.0,110000.0
25622,41.0,19.0,5400.0,2.0,1.0,36000.0
25623,42.0,9.0,6330.0,1.0,1.0,39000.0
25624,62.0,15.0,6330.0,1.0,1.0,57500.0
25625,61.0,19.0,735.0,2.0,1.0,396000.0
25626,59.0,21.0,5920.0,1.0,6.0,67500.0
25627,56.0,21.0,5740.0,2.0,6.0,57000.0
25628,52.0,23.0,3090.0,1.0,1.0,154000.0
25629,52.0,21.0,2310.0,2.0,1.0,15800.0
25630,19.0,20.0,4720.0,1.0,1.0,2500.0
25631,68.0,21.0,3255.0,2.0,1.0,60000.0
25632,41.0,20.0,5240.0,2.0,1.0,18000.0
25633,56.0,18.0,5400.0,2.0,1.0,36000.0
25634,54.0,18.0,7210.0,1.0,1.0,65000.0
25635,30.0,17.0,4000.0,1.0,1.0,30000.0
25636,25.0,17.0,8990.0,1.0,1.0,25000.0
25637,24.0,17.0,8810.0,1.0,1.0,15000.0
25638,68.0,16.0,6230.0,1.0,1.0,14000.0
25639,31.0,21.0,51.0,1.0,1.0,45000.0
25640,28.0,21.0,2722.0,2.0,1.0,30000.0
25641,38.0,21.0,710.0,2.0,1.0,41000.0
25642,47.0,21.0,710.0,1.0,9.0,101000.0
25643,94.0,16.0,4220.0,1.0,1.0,48800.0
25644,30.0,16.0,8140.0,1.0,1.0,37000.0
25645,28.0,16.0,6442.0,2.0,9.0,35500.0
25646,42.0,12.0,9130.0,1.0,8.0,92000.0
25647,40.0,19.0,3655.0,2.0,1.0,28400.0
25648,27.0,16.0,1970.0,2.0,8.0,93000.0
25649,44.0,17.0,4230.0,2.0,1.0,30080.0
25650,43.0,14.0,7340.0,1.0,1.0,42000.0
25651,34.0,19.0,4000.0,1.0,1.0,62000.0
25652,32.0,19.0,5940.0,2.0,1.0,35000.0
25653,63.0,16.0,5740.0,2.0,1.0,35700.0
25654,49.0,16.0,5140.0,2.0,1.0,54000.0
25655,50.0,15.0,310.0,1.0,1.0,124000.0
25656,22.0,19.0,9130.0,2.0,1.0,43600.0
25657,20.0,16.0,9130.0,2.0,1.0,31500.0
25658,18.0,14.0,4020.0,1.0,1.0,19700.0
25659,45.0,19.0,5710.0,2.0,1.0,24000.0
25660,44.0,22.0,1555.0,1.0,1.0,50000.0
25661,58.0,20.0,1050.0,2.0,1.0,81400.0
25662,61.0,21.0,3255.0,2.0,1.0,97600.0
25663,64.0,21.0,710.0,1.0,1.0,58300.0
25664,22.0,21.0,1021.0,1.0,6.0,10000.0
25665,64.0,20.0,4220.0,1.0,1.0,52000.0
25666,59.0,20.0,3640.0,2.0,1.0,35000.0
25667,34.0,20.0,5940.0,2.0,1.0,25000.0
25668,26.0,21.0,705.0,1.0,1.0,65000.0
25669,20.0,19.0,5240.0,1.0,1.0,13360.0
25670,77.0,21.0,3930.0,1.0,1.0,92300.0
25671,68.0,21.0,540.0,2.0,1.0,86000.0
25672,29.0,16.0,5860.0,1.0,1.0,11100.0
25673,26.0,20.0,4120.0,1.0,1.0,800.0
25674,32.0,21.0,51.0,2.0,1.0,49500.0
25675,32.0,23.0,2100.0,1.0,1.0,64000.0
25676,74.0,20.0,4020.0,2.0,1.0,24800.0
25677,50.0,16.0,4020.0,1.0,1.0,36000.0
25678,48.0,21.0,4830.0,2.0,1.0,53000.0
25679,36.0,16.0,4020.0,1.0,1.0,25000.0
25680,49.0,22.0,710.0,1.0,6.0,290000.0
25681,49.0,20.0,5400.0,2.0,6.0,10000.0
25682,64.0,23.0,2850.0,1.0,1.0,120660.0
25683,51.0,21.0,60.0,2.0,1.0,135000.0
25684,67.0,22.0,2320.0,1.0,1.0,84400.0
25685,24.0,16.0,4220.0,1.0,1.0,230.0
25686,23.0,19.0,3645.0,2.0,1.0,33200.0
25687,52.0,20.0,3255.0,1.0,1.0,117000.0
25688,49.0,16.0,4920.0,1.0,1.0,28400.0
25689,23.0,16.0,3603.0,1.0,1.0,25000.0
25690,20.0,16.0,7030.0,1.0,1.0,40000.0
25691,56.0,16.0,6120.0,1.0,1.0,35200.0
25692,57.0,16.0,8650.0,2.0,1.0,34100.0
25693,52.0,17.0,2905.0,1.0,1.0,15000.0
25694,41.0,19.0,3601.0,2.0,1.0,24000.0
25695,42.0,19.0,5140.0,2.0,8.0,55000.0
25696,40.0,16.0,6355.0,1.0,2.0,48900.0
25697,75.0,6.0,8740.0,1.0,1.0,21000.0
25698,47.0,20.0,4252.0,1.0,1.0,25000.0
25699,44.0,16.0,8740.0,2.0,1.0,20000.0
25700,45.0,19.0,6230.0,1.0,3.0,15000.0
25701,62.0,16.0,7510.0,2.0,1.0,31400.0
25702,73.0,21.0,440.0,1.0,1.0,103000.0
25703,69.0,21.0,2040.0,1.0,1.0,31400.0
25704,38.0,18.0,1108.0,1.0,1.0,165000.0
25705,66.0,24.0,1760.0,1.0,1.0,118000.0
25706,63.0,23.0,3090.0,2.0,1.0,330000.0
25707,35.0,22.0,2205.0,1.0,1.0,56400.0
25708,56.0,20.0,3255.0,2.0,1.0,35000.0
25709,25.0,21.0,1410.0,1.0,1.0,70000.0
25710,47.0,21.0,3255.0,2.0,1.0,58040.0
25711,55.0,21.0,710.0,1.0,1.0,173000.0
25712,31.0,17.0,8140.0,1.0,1.0,28000.0
25713,24.0,16.0,6050.0,2.0,1.0,15000.0
25714,29.0,15.0,8950.0,1.0,1.0,32000.0
25715,51.0,22.0,3160.0,1.0,1.0,100000.0
25716,45.0,21.0,3550.0,2.0,1.0,6300.0
25717,28.0,21.0,2145.0,2.0,1.0,78000.0
25718,29.0,16.0,120.0,1.0,1.0,55000.0
25719,49.0,19.0,4040.0,2.0,1.0,30000.0
25720,62.0,19.0,3930.0,1.0,1.0,45000.0
25721,37.0,22.0,1065.0,2.0,1.0,140000.0
25722,37.0,21.0,1021.0,2.0,1.0,125000.0
25723,50.0,15.0,9121.0,2.0,1.0,47500.0
25724,33.0,16.0,140.0,2.0,1.0,20000.0
25725,65.0,21.0,2310.0,2.0,1.0,12800.0
25726,27.0,22.0,1021.0,2.0,6.0,250000.0
25727,32.0,1.0,3255.0,2.0,6.0,67000.0
25728,27.0,22.0,3230.0,2.0,6.0,50000.0
25729,60.0,21.0,5710.0,1.0,1.0,536000.0
25730,19.0,18.0,4760.0,2.0,1.0,27900.0
25731,20.0,17.0,3245.0,2.0,1.0,44000.0
25732,67.0,19.0,4522.0,2.0,1.0,22600.0
25733,38.0,19.0,7700.0,1.0,1.0,75000.0
25734,38.0,18.0,1900.0,2.0,1.0,30000.0
25735,30.0,19.0,9620.0,1.0,1.0,28000.0
25736,64.0,21.0,750.0,1.0,1.0,36000.0
25737,71.0,16.0,5240.0,2.0,1.0,10400.0
25738,44.0,12.0,8930.0,2.0,6.0,25900.0
25739,34.0,22.0,2360.0,2.0,1.0,100000.0
25740,36.0,22.0,2310.0,1.0,1.0,74000.0
25741,42.0,22.0,3230.0,2.0,1.0,128000.0
25742,70.0,18.0,102.0,1.0,2.0,128700.0
25743,54.0,19.0,440.0,2.0,1.0,25000.0
25744,33.0,16.0,6305.0,1.0,1.0,20000.0
25745,34.0,18.0,5740.0,2.0,1.0,24000.0
25746,39.0,21.0,3255.0,1.0,1.0,96000.0
25747,39.0,21.0,3255.0,2.0,1.0,77000.0
25748,53.0,20.0,440.0,1.0,1.0,120000.0
25749,28.0,19.0,7810.0,1.0,1.0,45000.0
25750,28.0,21.0,845.0,2.0,1.0,31880.0
25751,38.0,22.0,3150.0,1.0,6.0,93000.0
25752,38.0,21.0,3255.0,2.0,1.0,60000.0
25753,55.0,23.0,3010.0,1.0,1.0,335000.0
25754,35.0,21.0,51.0,1.0,1.0,146800.0
25755,40.0,14.0,6200.0,1.0,1.0,97000.0
25756,54.0,21.0,60.0,2.0,1.0,46030.0
25757,22.0,20.0,4720.0,2.0,1.0,43000.0
25758,27.0,19.0,9645.0,1.0,1.0,33400.0
25759,25.0,21.0,5740.0,2.0,1.0,20000.0
25760,25.0,21.0,4600.0,2.0,1.0,25000.0
25761,40.0,24.0,2205.0,1.0,1.0,70000.0
25762,77.0,16.0,4220.0,1.0,1.0,46800.0
25763,50.0,21.0,440.0,2.0,1.0,56000.0
25764,46.0,20.0,2040.0,1.0,1.0,84000.0
25765,33.0,1.0,5400.0,2.0,8.0,9400.0
25766,34.0,15.0,8760.0,1.0,8.0,54000.0
25767,59.0,16.0,8990.0,2.0,1.0,75000.0
25768,72.0,15.0,6005.0,1.0,1.0,60600.0
25769,58.0,16.0,9240.0,1.0,1.0,94000.0
25770,53.0,21.0,2545.0,2.0,1.0,30000.0
25771,53.0,19.0,5420.0,2.0,6.0,35300.0
25772,52.0,21.0,51.0,1.0,1.0,90000.0
25773,21.0,20.0,9620.0,2.0,3.0,5210.0
25774,38.0,16.0,5120.0,2.0,3.0,20000.0
25775,25.0,17.0,4760.0,2.0,1.0,2000.0
25776,25.0,21.0,2360.0,1.0,1.0,36000.0
25777,51.0,19.0,2330.0,2.0,1.0,45000.0
25778,57.0,18.0,9130.0,1.0,1.0,40000.0
25779,48.0,19.0,6200.0,1.0,1.0,55000.0
25780,45.0,18.0,5000.0,2.0,1.0,80000.0
25781,24.0,18.0,4720.0,2.0,1.0,15000.0
25782,39.0,16.0,4020.0,1.0,1.0,9600.0
25783,59.0,21.0,705.0,1.0,1.0,143000.0
25784,24.0,20.0,4760.0,1.0,1.0,10000.0
25785,37.0,18.0,350.0,2.0,1.0,10000.0
25786,63.0,20.0,110.0,1.0,1.0,98610.0
25787,46.0,21.0,630.0,2.0,1.0,166500.0
25788,71.0,19.0,5860.0,2.0,1.0,50000.0
25789,47.0,21.0,4920.0,2.0,9.0,220000.0
25790,59.0,20.0,6660.0,1.0,1.0,5000.0
25791,52.0,21.0,3740.0,2.0,1.0,78000.0
25792,50.0,19.0,3740.0,1.0,1.0,140000.0
25793,67.0,19.0,1108.0,1.0,1.0,71490.0
25794,41.0,21.0,2011.0,2.0,1.0,62000.0
25795,45.0,21.0,2300.0,2.0,1.0,62000.0
25796,44.0,24.0,5000.0,1.0,1.0,20000.0
25797,17.0,14.0,4850.0,2.0,1.0,6000.0
25798,39.0,19.0,4700.0,2.0,1.0,24000.0
25799,42.0,19.0,4710.0,1.0,1.0,45000.0
25800,18.0,16.0,4720.0,2.0,1.0,2500.0
25801,35.0,21.0,420.0,2.0,1.0,103000.0
25802,56.0,19.0,4710.0,2.0,1.0,45000.0
25803,61.0,16.0,4760.0,1.0,1.0,65000.0
25804,50.0,21.0,420.0,2.0,1.0,74000.0
25805,48.0,21.0,10.0,2.0,1.0,100000.0
25806,71.0,17.0,9130.0,1.0,1.0,65400.0
25807,48.0,19.0,440.0,2.0,1.0,89000.0
25808,60.0,18.0,5400.0,2.0,1.0,40000.0
25809,61.0,16.0,9005.0,1.0,1.0,42000.0
25810,32.0,18.0,5740.0,2.0,1.0,62000.0
25811,64.0,18.0,5120.0,2.0,1.0,35000.0
25812,70.0,23.0,350.0,1.0,1.0,357700.0
25813,32.0,21.0,735.0,2.0,1.0,100000.0
25814,34.0,22.0,420.0,1.0,1.0,90000.0
25815,50.0,21.0,4655.0,2.0,1.0,7300.0
25816,58.0,21.0,9130.0,1.0,1.0,94600.0
25817,17.0,14.0,3960.0,1.0,1.0,4000.0
25818,62.0,21.0,5940.0,2.0,1.0,29000.0
25819,29.0,21.0,1021.0,2.0,6.0,124040.0
25820,34.0,21.0,1021.0,1.0,6.0,155040.0
25821,63.0,19.0,2145.0,2.0,1.0,51500.0
25822,35.0,18.0,3421.0,1.0,6.0,50000.0
25823,66.0,21.0,5240.0,1.0,1.0,39000.0
25824,45.0,20.0,3649.0,2.0,1.0,40100.0
25825,19.0,18.0,5400.0,2.0,1.0,640.0
25826,54.0,21.0,440.0,1.0,1.0,300000.0
25827,56.0,20.0,1545.0,1.0,1.0,75000.0
25828,53.0,21.0,9142.0,1.0,2.0,47600.0
25829,47.0,18.0,3601.0,2.0,2.0,14400.0
25830,23.0,19.0,4230.0,1.0,2.0,16000.0
25831,53.0,21.0,9122.0,1.0,2.0,40000.0
25832,51.0,21.0,4030.0,2.0,1.0,50000.0
25833,38.0,21.0,2310.0,2.0,1.0,30000.0
25834,38.0,17.0,2545.0,1.0,1.0,20800.0
25835,39.0,21.0,8990.0,2.0,1.0,4700.0
25836,40.0,16.0,6260.0,1.0,1.0,8000.0
25837,40.0,21.0,3050.0,1.0,6.0,137000.0
25838,35.0,22.0,710.0,2.0,6.0,145000.0
25839,49.0,21.0,4850.0,1.0,1.0,100000.0
25840,24.0,21.0,310.0,2.0,7.0,30000.0
25841,22.0,9.0,8990.0,2.0,7.0,24000.0
25842,60.0,16.0,220.0,1.0,1.0,85100.0
25843,56.0,16.0,5120.0,2.0,1.0,40000.0
25844,46.0,18.0,4720.0,1.0,6.0,40200.0
25845,53.0,19.0,51.0,2.0,1.0,135000.0
25846,49.0,16.0,640.0,1.0,1.0,155000.0
25847,72.0,19.0,4020.0,1.0,1.0,30800.0
25848,30.0,19.0,20.0,2.0,1.0,59000.0
25849,45.0,13.0,6050.0,1.0,8.0,30000.0
25850,47.0,16.0,9640.0,2.0,8.0,16000.0
25851,64.0,16.0,20.0,2.0,3.0,3890.0
25852,40.0,21.0,440.0,2.0,1.0,73000.0
25853,36.0,21.0,540.0,1.0,1.0,38000.0
25854,58.0,21.0,220.0,1.0,1.0,175000.0
25855,23.0,21.0,2350.0,2.0,1.0,7000.0
25856,33.0,16.0,6330.0,1.0,1.0,50000.0
25857,36.0,21.0,2170.0,2.0,1.0,35000.0
25858,56.0,18.0,1021.0,1.0,1.0,90000.0
25859,52.0,16.0,5000.0,2.0,1.0,80000.0
25860,41.0,21.0,4920.0,2.0,1.0,57000.0
25861,41.0,20.0,6355.0,1.0,1.0,103000.0
25862,32.0,21.0,4965.0,2.0,1.0,6000.0
25863,59.0,16.0,5610.0,1.0,1.0,76000.0
25864,58.0,18.0,9121.0,2.0,1.0,14000.0
25865,48.0,19.0,7750.0,2.0,1.0,30000.0
25866,26.0,22.0,120.0,1.0,1.0,40000.0
25867,31.0,19.0,5110.0,2.0,1.0,47000.0
25868,52.0,8.0,4510.0,2.0,6.0,20300.0
25869,66.0,21.0,4230.0,2.0,1.0,22470.0
25870,20.0,19.0,4251.0,1.0,1.0,9500.0
25871,19.0,14.0,3601.0,2.0,1.0,3400.0
25872,22.0,19.0,3645.0,2.0,1.0,47500.0
25873,24.0,16.0,9310.0,1.0,1.0,48000.0
25874,62.0,16.0,5240.0,2.0,1.0,70000.0
25875,64.0,18.0,8140.0,1.0,1.0,74000.0
25876,45.0,18.0,4622.0,2.0,1.0,25800.0
25877,58.0,1.0,8140.0,1.0,1.0,75000.0
25878,60.0,23.0,2100.0,2.0,1.0,143000.0
25879,18.0,15.0,4350.0,1.0,8.0,15800.0
25880,35.0,19.0,9122.0,2.0,1.0,12800.0
25881,32.0,18.0,6050.0,1.0,1.0,22000.0
25882,57.0,16.0,9645.0,1.0,1.0,35140.0
25883,29.0,16.0,9365.0,1.0,1.0,14400.0
25884,26.0,16.0,4030.0,2.0,1.0,18000.0
25885,34.0,16.0,9620.0,1.0,1.0,16500.0
25886,37.0,16.0,6010.0,1.0,1.0,50000.0
25887,50.0,22.0,2850.0,2.0,1.0,108000.0
25888,52.0,21.0,2850.0,1.0,1.0,115000.0
25889,37.0,22.0,845.0,1.0,1.0,197000.0
25890,51.0,19.0,5110.0,2.0,1.0,67600.0
25891,60.0,21.0,2310.0,1.0,1.0,33500.0
25892,59.0,21.0,2310.0,2.0,1.0,33500.0
25893,35.0,19.0,4020.0,1.0,1.0,35600.0
25894,50.0,16.0,4700.0,2.0,1.0,73000.0
25895,18.0,14.0,4030.0,2.0,6.0,10100.0
25896,35.0,16.0,9620.0,1.0,1.0,33000.0
25897,25.0,21.0,3648.0,2.0,1.0,1300.0
25898,65.0,16.0,4220.0,1.0,1.0,23400.0
25899,65.0,16.0,5240.0,2.0,1.0,85000.0
25900,38.0,19.0,5240.0,2.0,1.0,38600.0
25901,36.0,19.0,5240.0,1.0,2.0,33600.0
25902,23.0,19.0,4920.0,2.0,9.0,30000.0
25903,24.0,19.0,9830.0,2.0,1.0,21100.0
25904,42.0,16.0,6260.0,1.0,1.0,62000.0
25905,22.0,19.0,9365.0,1.0,1.0,11000.0
25906,46.0,16.0,6330.0,1.0,1.0,60800.0
25907,32.0,20.0,5400.0,2.0,1.0,1200.0
25908,51.0,21.0,1400.0,1.0,1.0,96000.0
25909,44.0,22.0,3245.0,2.0,1.0,75000.0
25910,40.0,20.0,4251.0,1.0,1.0,30000.0
25911,47.0,16.0,800.0,2.0,1.0,37000.0
25912,47.0,16.0,1555.0,1.0,1.0,42000.0
25913,43.0,21.0,10.0,1.0,1.0,190000.0
25914,27.0,20.0,4110.0,1.0,1.0,15000.0
25915,44.0,20.0,9130.0,1.0,1.0,10000.0
25916,41.0,16.0,9130.0,1.0,1.0,10000.0
25917,35.0,17.0,4210.0,1.0,1.0,18000.0
25918,34.0,17.0,4030.0,1.0,1.0,370.0
25919,33.0,16.0,6410.0,1.0,3.0,20000.0
25920,30.0,20.0,7315.0,1.0,9.0,12000.0
25921,28.0,17.0,4130.0,1.0,1.0,15800.0
25922,60.0,18.0,9130.0,1.0,1.0,60000.0
25923,50.0,20.0,6765.0,1.0,1.0,65000.0
25924,51.0,15.0,3602.0,2.0,1.0,23000.0
25925,23.0,19.0,1108.0,2.0,1.0,20000.0
25926,28.0,21.0,51.0,2.0,1.0,40000.0
25927,42.0,18.0,3930.0,2.0,9.0,40000.0
25928,65.0,14.0,4435.0,1.0,8.0,17600.0
25929,61.0,21.0,20.0,1.0,1.0,135000.0
25930,53.0,21.0,1021.0,1.0,1.0,112000.0
25931,32.0,19.0,6305.0,1.0,1.0,36000.0
25932,30.0,18.0,4055.0,2.0,1.0,15000.0
25933,40.0,21.0,2310.0,2.0,6.0,70000.0
25934,42.0,19.0,6660.0,1.0,1.0,104300.0
25935,36.0,21.0,5710.0,2.0,1.0,50000.0
25936,41.0,21.0,1541.0,1.0,1.0,55000.0
25937,58.0,22.0,2751.0,2.0,1.0,20100.0
25938,56.0,21.0,1555.0,1.0,1.0,31800.0
25939,41.0,22.0,2310.0,2.0,1.0,85000.0
25940,40.0,21.0,6230.0,1.0,1.0,54000.0
25941,63.0,22.0,52.0,1.0,1.0,29000.0
25942,41.0,20.0,3255.0,2.0,1.0,60000.0
25943,19.0,18.0,4400.0,1.0,1.0,9100.0
25944,27.0,18.0,8760.0,2.0,1.0,38000.0
25945,31.0,16.0,9130.0,1.0,1.0,51000.0
25946,57.0,19.0,4465.0,2.0,1.0,82000.0
25947,30.0,22.0,800.0,1.0,1.0,89000.0
25948,30.0,21.0,4760.0,1.0,1.0,55000.0
25949,29.0,17.0,3820.0,1.0,1.0,47000.0
25950,46.0,9.0,4600.0,2.0,1.0,35000.0
25951,45.0,9.0,6050.0,1.0,1.0,35000.0
25952,57.0,21.0,2320.0,1.0,1.0,92000.0
25953,55.0,22.0,2320.0,2.0,1.0,102000.0
25954,23.0,21.0,2310.0,2.0,1.0,34400.0
25955,42.0,21.0,3645.0,1.0,2.0,60000.0
25956,48.0,16.0,9600.0,1.0,1.0,30000.0
25957,29.0,21.0,710.0,1.0,1.0,82100.0
25958,51.0,19.0,9645.0,2.0,1.0,4500.0
25959,50.0,21.0,1410.0,1.0,1.0,90000.0
25960,52.0,21.0,20.0,1.0,1.0,540300.0
25961,61.0,18.0,1105.0,1.0,1.0,80000.0
25962,59.0,16.0,5940.0,2.0,1.0,45000.0
25963,74.0,19.0,4461.0,1.0,1.0,56800.0
25964,51.0,19.0,51.0,2.0,1.0,71000.0
25965,55.0,16.0,5100.0,2.0,1.0,62100.0
25966,48.0,15.0,220.0,1.0,1.0,148020.0
25967,69.0,20.0,5740.0,2.0,1.0,36400.0
25968,43.0,16.0,2545.0,2.0,1.0,20000.0
25969,21.0,16.0,5400.0,2.0,1.0,12000.0
25970,53.0,21.0,4621.0,1.0,9.0,46000.0
25971,50.0,16.0,4600.0,2.0,7.0,4800.0
25972,41.0,21.0,3255.0,2.0,1.0,47000.0
25973,57.0,14.0,7340.0,1.0,1.0,56000.0
25974,27.0,19.0,4522.0,2.0,1.0,25000.0
25975,25.0,16.0,6050.0,1.0,1.0,25000.0
25976,47.0,15.0,4700.0,2.0,8.0,26500.0
25977,19.0,18.0,4130.0,1.0,8.0,10000.0
25978,60.0,21.0,3255.0,2.0,1.0,70000.0
25979,57.0,19.0,9600.0,1.0,1.0,36900.0
25980,40.0,16.0,5120.0,2.0,9.0,20000.0
25981,38.0,20.0,5740.0,2.0,1.0,12000.0
25982,40.0,21.0,4340.0,1.0,1.0,80000.0
25983,41.0,20.0,9130.0,2.0,1.0,8800.0
25984,50.0,19.0,1555.0,1.0,1.0,42200.0
25985,47.0,22.0,2320.0,2.0,1.0,90000.0
25986,56.0,19.0,6260.0,1.0,1.0,35000.0
25987,58.0,21.0,220.0,1.0,1.0,37300.0
25988,57.0,19.0,120.0,2.0,1.0,163500.0
25989,70.0,22.0,2320.0,1.0,1.0,52300.0
25990,57.0,16.0,4710.0,1.0,1.0,836000.0
25991,48.0,16.0,4521.0,2.0,6.0,25000.0
25992,46.0,16.0,7750.0,1.0,6.0,29000.0
25993,22.0,16.0,4760.0,2.0,6.0,1000.0
25994,20.0,19.0,4760.0,2.0,6.0,13000.0
25995,49.0,18.0,7700.0,1.0,1.0,87000.0
25996,44.0,19.0,5120.0,2.0,1.0,55000.0
25997,58.0,23.0,3010.0,1.0,1.0,339000.0
25998,55.0,20.0,350.0,2.0,1.0,36000.0
25999,18.0,15.0,4220.0,2.0,1.0,300.0
26000,31.0,19.0,8740.0,1.0,1.0,80000.0
26001,31.0,20.0,7750.0,2.0,1.0,53000.0
26002,73.0,22.0,2723.0,1.0,1.0,152950.0
26003,63.0,16.0,4760.0,2.0,1.0,22900.0
26004,27.0,21.0,1021.0,1.0,1.0,200000.0
26005,45.0,17.0,9600.0,2.0,1.0,37000.0
26006,47.0,14.0,7340.0,1.0,1.0,4300.0
26007,30.0,22.0,3550.0,2.0,1.0,55000.0
26008,32.0,21.0,3740.0,1.0,1.0,100000.0
26009,57.0,22.0,440.0,1.0,1.0,175000.0
26010,55.0,21.0,5120.0,2.0,1.0,36000.0
26011,59.0,20.0,205.0,1.0,1.0,8000.0
26012,30.0,21.0,6200.0,1.0,1.0,105000.0
26013,28.0,21.0,1065.0,2.0,1.0,49800.0
26014,56.0,21.0,1021.0,1.0,1.0,133000.0
26015,49.0,22.0,845.0,2.0,1.0,78000.0
26016,59.0,22.0,1021.0,1.0,6.0,200000.0
26017,58.0,19.0,4020.0,2.0,1.0,30000.0
26018,52.0,21.0,630.0,2.0,1.0,40000.0
26019,62.0,21.0,4920.0,2.0,1.0,99300.0
26020,37.0,16.0,4600.0,2.0,1.0,45000.0
26021,36.0,21.0,440.0,2.0,1.0,60000.0
26022,36.0,21.0,4621.0,2.0,1.0,25000.0
26023,36.0,21.0,5740.0,2.0,1.0,46000.0
26024,37.0,14.0,6200.0,1.0,3.0,67200.0
26025,32.0,21.0,4700.0,2.0,1.0,37000.0
26026,31.0,22.0,2040.0,2.0,1.0,31200.0
26027,32.0,21.0,2205.0,1.0,1.0,6000.0
26028,35.0,21.0,9142.0,1.0,2.0,1400.0
26029,49.0,1.0,9130.0,1.0,2.0,85000.0
26030,54.0,21.0,2830.0,2.0,1.0,20000.0
26031,56.0,19.0,310.0,1.0,1.0,30000.0
26032,21.0,16.0,7340.0,1.0,1.0,24000.0
26033,25.0,13.0,7610.0,1.0,1.0,21900.0
26034,49.0,11.0,4720.0,2.0,1.0,22100.0
26035,60.0,18.0,220.0,1.0,1.0,98000.0
26036,55.0,21.0,310.0,1.0,1.0,65000.0
26037,54.0,16.0,3601.0,2.0,1.0,24000.0
26038,54.0,16.0,52.0,1.0,1.0,118000.0
26039,49.0,16.0,5940.0,2.0,1.0,28200.0
26040,23.0,22.0,3258.0,1.0,1.0,100000.0
26041,21.0,20.0,9645.0,1.0,1.0,8000.0
26042,31.0,21.0,1007.0,1.0,1.0,95100.0
26043,32.0,16.0,9640.0,2.0,1.0,37000.0
26044,51.0,9.0,6050.0,2.0,1.0,18000.0
26045,50.0,23.0,2014.0,1.0,1.0,41000.0
26046,65.0,21.0,4920.0,2.0,1.0,88050.0
26047,50.0,18.0,710.0,1.0,1.0,90000.0
26048,45.0,19.0,5521.0,2.0,1.0,70000.0
26049,18.0,19.0,4150.0,2.0,1.0,11000.0
26050,45.0,22.0,2320.0,1.0,1.0,85100.0
26051,44.0,21.0,2310.0,2.0,1.0,45000.0
26052,76.0,19.0,4600.0,2.0,1.0,27400.0
26053,25.0,16.0,520.0,2.0,1.0,10800.0
26054,19.0,20.0,9645.0,1.0,1.0,2800.0
26055,59.0,16.0,7210.0,1.0,9.0,64600.0
26056,31.0,22.0,2320.0,1.0,1.0,70000.0
26057,27.0,22.0,2320.0,2.0,1.0,68000.0
26058,65.0,22.0,800.0,1.0,1.0,58000.0
26059,63.0,21.0,5710.0,2.0,1.0,43000.0
26060,33.0,16.0,205.0,1.0,1.0,120000.0
26061,27.0,20.0,3255.0,2.0,1.0,50000.0
26062,29.0,17.0,9645.0,2.0,1.0,25000.0
26063,28.0,16.0,5000.0,1.0,1.0,42000.0
26064,68.0,21.0,9130.0,1.0,1.0,560000.0
26065,32.0,20.0,7200.0,1.0,1.0,82000.0
26066,65.0,19.0,1555.0,1.0,1.0,65000.0
26067,26.0,19.0,6835.0,1.0,2.0,41800.0
26068,21.0,19.0,4030.0,2.0,1.0,30000.0
26069,22.0,20.0,6220.0,1.0,1.0,2500.0
26070,52.0,19.0,4800.0,2.0,1.0,125000.0
26071,47.0,19.0,4850.0,1.0,1.0,75000.0
26072,17.0,14.0,5240.0,2.0,1.0,1400.0
26073,45.0,21.0,2850.0,2.0,1.0,140800.0
26074,46.0,7.0,4230.0,2.0,6.0,24000.0
26075,43.0,21.0,1021.0,1.0,1.0,165000.0
26076,49.0,21.0,750.0,2.0,1.0,103000.0
26077,70.0,22.0,4621.0,2.0,1.0,44300.0
26078,33.0,19.0,3645.0,2.0,1.0,35000.0
26079,51.0,20.0,800.0,1.0,1.0,100000.0
26080,52.0,21.0,705.0,2.0,1.0,115000.0
26081,56.0,22.0,1825.0,2.0,1.0,124300.0
26082,44.0,22.0,52.0,1.0,1.0,175000.0
26083,36.0,20.0,6355.0,1.0,1.0,87830.0
26084,31.0,21.0,3300.0,2.0,1.0,54000.0
26085,36.0,20.0,6410.0,1.0,1.0,45000.0
26086,56.0,21.0,440.0,1.0,1.0,82000.0
26087,56.0,21.0,2310.0,2.0,1.0,40000.0
26088,76.0,21.0,9350.0,1.0,1.0,34500.0
26089,73.0,19.0,4330.0,2.0,1.0,24900.0
26090,61.0,19.0,7260.0,1.0,1.0,8000.0
26091,47.0,19.0,10.0,1.0,1.0,320000.0
26092,42.0,18.0,2545.0,2.0,6.0,13000.0
26093,55.0,20.0,8740.0,1.0,6.0,144500.0
26094,58.0,16.0,4760.0,2.0,6.0,3280.0
26095,37.0,19.0,8620.0,1.0,1.0,65000.0
26096,47.0,22.0,140.0,1.0,6.0,160000.0
26097,42.0,19.0,220.0,1.0,1.0,87900.0
26098,39.0,21.0,4700.0,2.0,1.0,54000.0
26099,42.0,22.0,110.0,1.0,1.0,100000.0
26100,59.0,16.0,4700.0,2.0,1.0,46000.0
26101,60.0,16.0,9130.0,1.0,1.0,40000.0
26102,26.0,19.0,4760.0,1.0,1.0,13800.0
26103,39.0,21.0,1745.0,1.0,1.0,85000.0
26104,35.0,21.0,136.0,2.0,1.0,95000.0
